area,experiment,asymmetry,variant,route,weighting,n,mean,t_lo,t_hi,t_p,boot_lo,boot_hi,eq_mean,eq_lo,eq_hi,eq_p,pw_mean,pw_lo,pw_hi,pw_p,tau,mean_sigma,weight_ratio,obs_agree,ci_methods_disagree,band,reportable
hV4,dg-da,rad-tang,roi,roi,equal,7,-0.24129966315696,-0.422163940543748,-0.060435385770172,0.0171509827383761,-0.382906213010725,-0.127087054868677,-0.24129966315696,-0.422163940543748,-0.060435385770172,0.0171509827383761,-0.194839284370979,-0.350625380404193,-0.0390531883377646,0.0222160253579937,0.120579335214099,0.153964111745157,5.4671919669377,7,0,4-8,0
hV4,dg-da,polc-polo,roi,roi,equal,7,0.00792414741373515,-0.057820934279975,0.0736692291074453,0.77799188971956,-0.0447337404226607,0.0519937998751059,0.00792414741373515,-0.057820934279975,0.0736692291074453,0.77799188971956,-0.00980830030057144,-0.0783573003880234,0.0587406997868806,0.738215139080145,0,0.112179566573661,18.0025084154567,5,0,4-8,0
hV4,dg-da,horiz-vert,roi,roi,equal,7,-0.190131366977244,-0.322764650330598,-0.0574980836238904,0.0127072191818719,-0.289824019575162,-0.0940429839342503,-0.190131366977244,-0.322764650330598,-0.0574980836238904,0.0127072191818719,-0.151345898778139,-0.261256995113257,-0.041434802443021,0.0150543500357835,0.0590186674532416,0.130704181504178,5.96620305808784,6,0,2-10,0
hV4,dg-da,card-obl,roi,roi,equal,7,-0.0565661617633298,-0.178432394785617,0.0653000712589574,0.299373629265979,-0.149052041699845,0.0305357778550761,-0.0565661617633298,-0.178432394785617,0.0653000712589574,0.299373629265979,-0.0340629622258694,-0.153016434927929,0.0848905104761898,0.509744369225957,0.103692755624087,0.081307738627658,1.96635589632344,4,0,2-10,0
hV4,dg-da,rad-tang,roi,roi,equal,7,-0.195690229593626,-0.397657133565308,0.0062766743780554,0.0554549921890079,-0.340208899002964,-0.0486021597908803,-0.195690229593626,-0.397657133565308,0.0062766743780554,0.0554549921890079,-0.205081567686782,-0.404152513892516,-0.00601062148104833,0.0452386511711756,0.182057304556284,0.120600714142766,1.66921674505222,6,1,2-10,0
hV4,dg-da,polc-polo,roi,roi,equal,7,-0.0890756435789699,-0.188464820388886,0.0103135332309463,0.0707817772689274,-0.160894763228735,-0.0150561599944337,-0.0890756435789699,-0.188464820388886,0.0103135332309463,0.0707817772689274,-0.0757968906623163,-0.169118716320999,0.0175249349963665,0.0940536151340309,0.0728141176059325,0.0790378172498555,2.77488505393664,5,1,2-10,0
MT,dg-da,horiz-vert,roi,roi,equal,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,dg-da,card-obl,roi,roi,equal,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,dg-da,rad-tang,roi,roi,equal,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,dg-da,polc-polo,roi,roi,equal,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,dg-da,horiz-vert,roi,roi,equal,7,-0.136591823319342,-0.335128530533492,0.0619448838948089,0.143273401860918,-0.279951705484691,0.0151695575197823,-0.136591823319342,-0.335128530533492,0.0619448838948089,0.143273401860918,-0.124394253333,-0.321364735764588,0.0725762290985883,0.173224562540813,0.179220255440078,0.118166584245504,1.57241942859796,6,0,2-10,0
MT,dg-da,card-obl,roi,roi,equal,7,-0.103708036094186,-0.174489824267123,-0.032926247921249,0.0115709569218488,-0.153095626584379,-0.0497476032913031,-0.103708036094186,-0.174489824267123,-0.032926247921249,0.0115709569218488,-0.0820592487730123,-0.14201008444025,-0.0221084131057743,0.015433257500745,0,0.087746002135874,12.112549192404,6,0,2-10,0
MT,dg-da,rad-tang,roi,roi,equal,7,-0.148331969950025,-0.351059896786087,0.0543959568860372,0.123591864534225,-0.314776906662152,0.00452903103509885,-0.148331969950025,-0.351059896786087,0.0543959568860372,0.123591864534225,-0.129458669318592,-0.33006326513758,0.0711459265003964,0.165392987945236,0.17965606687925,0.125591249193256,1.55083116411166,6,0,2-10,0
MT,dg-da,polc-polo,roi,roi,equal,7,0.0596562997895582,-0.0314899154148694,0.150802514993986,0.160377943403819,-0.0117582419789251,0.12315348129065,0.0596562997895582,-0.0314899154148694,0.150802514993986,0.160377943403819,0.0379577512401297,-0.0468818022359366,0.122797304716196,0.315609210227767,0.0513505314561067,0.0841177374114282,3.49163654274176,5,0,2-10,0
MST,dg-da,horiz-vert,roi,roi,equal,7,-0.0409971027987057,-0.208730704684481,0.12673649908707,0.57166234762596,-0.161409229770072,0.0869740887749474,-0.0409971027987057,-0.208730704684481,0.12673649908707,0.57166234762596,-0.0456182320476799,-0.196090664704009,0.104854200608649,0.486207315101618,0.114252226640048,0.1408519832778,4.41420556265604,4,0,4-8,0
MST,dg-da,card-obl,roi,roi,equal,7,-0.093567359010441,-0.216230131808939,0.0290954137880569,0.111215854242726,-0.190412121785233,-0.00885568091509416,-0.093567359010441,-0.216230131808939,0.0290954137880569,0.111215854242726,-0.107859246081557,-0.21874427626188,0.00302578409876494,0.0547575570585849,0.0887608896184647,0.0985513033384809,4.25171463580288,5,1,4-8,0
MST,dg-da,rad-tang,roi,roi,equal,7,-0.152087980208171,-0.243158574357914,-0.0610173860584288,0.00645577721036033,-0.221907658985835,-0.0861115387421757,-0.152087980208171,-0.243158574357914,-0.0610173860584288,0.00645577721036033,-0.170799886458291,-0.282831101370008,-0.0587686715465738,0.00973094242139868,0,0.15202592600884,9.2144794441989,6,0,4-8,0
MST,dg-da,polc-polo,roi,roi,equal,7,0.0491681191092984,-0.0532097419680179,0.151545980186615,0.284450255060714,-0.0290105686149883,0.124357054438346,0.0491681191092984,-0.0532097419680179,0.151545980186615,0.284450255060714,0.0281360328535637,-0.0598868119698863,0.116158877677014,0.463869681968504,0.0430026871303663,0.102003163111841,5.66119062151938,6,0,4-8,0
MST,dg-da,horiz-vert,roi,roi,equal,7,-0.0854502532957238,-0.242066237059284,0.0711657304678363,0.230281944264101,-0.204552812783652,0.028381648195157,-0.0854502532957238,-0.242066237059284,0.0711657304678363,0.230281944264101,-0.0786899187853272,-0.230770162360239,0.073390324789585,0.25241579586381,0.125517257040057,0.113676768313878,1.97595422504013,5,0,2-10,0
MST,dg-da,card-obl,roi,roi,equal,7,-0.106501451870817,-0.196384915088138,-0.0166179886534957,0.0273592322754229,-0.172797893551196,-0.0388624425940474,-0.106501451870817,-0.196384915088138,-0.0166179886534957,0.0273592322754229,-0.0984695660208687,-0.17769648211357,-0.0192426499281676,0.0227672106727691,0.0489807292424261,0.083942253383451,4.76724862301863,6,0,2-10,0
MST,dg-da,rad-tang,roi,roi,equal,7,-0.194348507683044,-0.279757639471609,-0.108939375894478,0.0014222866389282,-0.261637199099962,-0.137105130596184,-0.194348507683044,-0.279757639471609,-0.108939375894478,0.0014222866389282,-0.180109383869135,-0.293766890247271,-0.0664518774909997,0.00819397578361235,0,0.143446339045356,5.59038324554016,7,0,2-10,0
MST,dg-da,polc-polo,roi,roi,equal,7,0.0292842402508141,-0.0759879165110209,0.134556397012649,0.521464830227422,-0.0584089602260919,0.0964303443555658,0.0292842402508141,-0.0759879165110209,0.134556397012649,0.521464830227422,0.0192036968421727,-0.0794040200063344,0.11781141369068,0.650553380061871,0.0726029853490612,0.0876660047594267,2.87582142836007,6,0,2-10,0
