area,experiment,asymmetry,variant,route,weighting,n,mean,t_lo,t_hi,t_p,boot_lo,boot_hi,eq_mean,eq_lo,eq_hi,eq_p,pw_mean,pw_lo,pw_hi,pw_p,tau,mean_sigma,weight_ratio,obs_agree,ci_methods_disagree,band,reportable
V3,dg,rad-tang,spec,harmonic,equal,7,0.0881389540009594,0.0464732154853808,0.129804692516538,0.00206203808103164,0.0536872858763528,0.114098954850152,0.0881389540009594,0.0464732154853808,0.129804692516538,0.00206203808103164,0.0913362836368969,0.0514142703323096,0.131258296941484,0.00138314271867651,0.0329515666048807,0.0307219271786482,2.34074122143797,6,0,2-10,1
V3,dg,polc-polo,spec,harmonic,equal,7,0.0302139619889346,-0.00707612084948701,0.0675040448273562,0.0946835827032419,0.00371702519749614,0.0591853041405903,0.0302139619889346,-0.00707612084948701,0.0675040448273562,0.0946835827032419,0.0299209657209862,-0.00732669392267728,0.0671686253646498,0.096939803557895,0.0371262875709172,0.0157279218838303,1.17363395098087,5,1,2-10,1
V3,da,horiz-vert,spec,harmonic,equal,7,-0.0270531683035071,-0.0673644542284302,0.013258117621416,0.151668727483237,-0.0583834842135152,0.000759003558983226,-0.0270531683035071,-0.0673644542284302,0.013258117621416,0.151668727483237,-0.0253159780580155,-0.0651732622375768,0.0145413061215459,0.171133032871255,0.0371384958380375,0.0228158262676041,1.58950071329569,5,0,2-10,1
V3,da,card-obl,spec,harmonic,equal,7,-0.0186376666759523,-0.0268983810400571,-0.0103769523118476,0.00148598875887049,-0.0253152852818474,-0.0129111318147912,-0.0186376666759523,-0.0268983810400571,-0.0103769523118476,0.00148598875887049,-0.019923077251355,-0.034503867706688,-0.00534228679602201,0.0155452338629352,0,0.0178444107883012,4.48319311622855,7,0,2-10,1
V3,da,rad-tang,spec,harmonic,equal,7,0.165759952830713,0.129806593599074,0.201713312062351,2.90138172698873e-05,0.140493360220864,0.194172973820884,0.165759952830713,0.129806593599074,0.201713312062351,2.90138172698873e-05,0.15442238634792,0.106513026067501,0.20233174662834,0.000220168174104538,0,0.0692651629147671,11.7874585119333,7,0,2-10,1
V3,da,polc-polo,spec,harmonic,equal,7,0.0204409023411369,-0.0146748319656395,0.0555566366479133,0.204214234592505,-0.00617301030565994,0.047048762167537,0.0204409023411369,-0.0146748319656395,0.0555566366479133,0.204214234592505,0.0135197999731086,-0.0237386156159858,0.0507782155622029,0.408774376727076,0,0.0448988595900673,4.86195264213731,4,0,2-10,1
V3a,dg,horiz-vert,spec,harmonic,equal,7,-0.0644407527066334,-0.187307686094286,0.058426180681019,0.246706445409858,-0.150990809993744,0.0322345959066071,-0.0644407527066334,-0.187307686094286,0.058426180681019,0.246706445409858,-0.0501581654104749,-0.1668291591417,0.0665128283207497,0.333330172034555,0.0970064816831113,0.0907700544676899,2.60763072912559,5,0,4-8,0
V3a,dg,card-obl,spec,harmonic,equal,7,-0.1322437327157,-0.257309235884486,-0.00717822954691377,0.0413586560013912,-0.227721606141215,-0.0432683748546531,-0.1322437327157,-0.257309235884486,-0.00717822954691377,0.0413586560013912,-0.107390388652983,-0.226580880018382,0.0118001027124167,0.0696533996552265,0.11403779054134,0.0726782602242352,2.59281073563845,6,0,4-8,0
V3a,dg,rad-tang,spec,harmonic,equal,7,0.0224511213628292,-0.0389737856527918,0.0838760283784502,0.405574515194125,-0.0250540570079529,0.0663120100557958,0.0224511213628292,-0.0389737856527918,0.0838760283784502,0.405574515194125,0.0306998466499548,-0.0267437786444459,0.0881434719443555,0.238839160715505,0.0494679537341739,0.0443176842411036,2.82107120634205,5,0,4-8,0
V3a,dg,polc-polo,spec,harmonic,equal,7,0.0343855548669756,0.00912426825890148,0.0596468414750497,0.0157924569209671,0.0175764761000055,0.0535773649737347,0.0343855548669756,0.00912426825890148,0.0596468414750497,0.0157924569209671,0.0362449108898599,0.0135733293457007,0.0589164924340192,0.00787547593439722,0.0134878318880528,0.0237515458608791,3.89763772221478,7,0,4-8,0
