area,experiment,asymmetry,variant,route,weighting,n,mean,t_lo,t_hi,t_p,boot_lo,boot_hi,eq_mean,eq_lo,eq_hi,eq_p,pw_mean,pw_lo,pw_hi,pw_p,tau,mean_sigma,weight_ratio,obs_agree,ci_methods_disagree,band,reportable
MT,dg,card-obl,roipw,roi,precision,7,-0.093550656154622,-0.145909887539115,-0.0411914247701285,0.00470924106921812,-0.149904248022766,-0.0692733855519509,-0.112185596013738,-0.1670247207162,-0.057346471311277,0.00243846628946984,-0.093550656154622,-0.145909887539115,-0.0411914247701285,0.00470924106921812,0,0.0823825710824566,13.5958775436493,7,0,2-10,0
MT,dg,rad-tang,roipw,roi,precision,7,0.00859964838768846,-0.060963329235628,0.0781626260110049,0.772485796866574,-0.0460186812659406,0.0690869029411047,0.00666048643936647,-0.0707046997348665,0.0840256726135994,0.840125941301482,0.00859964838768846,-0.060963329235628,0.0781626260110049,0.772485796866574,0.0575699136848424,0.0606906934172508,4.4449790202647,4,0,2-10,0
MT,dg,polc-polo,roipw,roi,precision,7,0.0221345421214494,-0.00161777938116375,0.0458868636240626,0.0627780436106263,0.00415009502565788,0.0376167714741765,0.0210814658069603,-0.00165739704295305,0.0438203286568736,0.0637936704810007,0.0221345421214494,-0.00161777938116375,0.0458868636240626,0.0627780436106263,0,0.0362310589224634,10.5706972716688,5,1,2-10,0
MT,da,horiz-vert,roipw,roi,precision,7,0.0691274074193083,-0.0401440388315853,0.178398853670202,0.172597480135473,0.00946626852474782,0.172109302310382,0.0797857070801802,-0.0310655591024802,0.190636973262841,0.128685667523813,0.0691274074193083,-0.0401440388315853,0.178398853670202,0.172597480135473,0.104634459430414,0.0584624353046038,1.71072107638665,6,1,2-10,0
MT,da,card-obl,roipw,roi,precision,7,-0.000892337902657414,-0.0310794325824841,0.0292947567771693,0.944689130864635,-0.0332218145437353,0.0148397911576023,-0.00847755991955213,-0.0410550878646544,0.0240999680255501,0.547794437594173,-0.000892337902657414,-0.0310794325824841,0.0292947567771693,0.944689130864635,0.0181194728059816,0.0302071659159345,3.92837272428402,4,0,2-10,0
MT,da,rad-tang,roipw,roi,precision,7,0.13633597297692,0.00659323872021245,0.266078707233627,0.0422633865021363,0.0656163357254799,0.26625198478728,0.154992456389391,0.0226969651417315,0.287287947637051,0.0285497308024636,0.13633597297692,0.00659323872021245,0.266078707233627,0.0422633865021363,0.0915005927239284,0.109953633893818,1.71238491001357,6,0,2-10,0
MT,da,polc-polo,roipw,roi,precision,7,-0.0233035891264638,-0.0900293677109947,0.043422189458067,0.425589445492641,-0.090204161299108,0.0207739417534417,-0.0385748339825979,-0.114455842008082,0.0373061740428865,0.259924459686023,-0.0233035891264638,-0.0900293677109947,0.043422189458067,0.425589445492641,0.0311229756138413,0.0759151112531291,4.85877617147021,5,0,2-10,0
MST,dg,horiz-vert,roipw,roi,precision,7,-0.00090880144293393,-0.115596910591598,0.11377930770573,0.985159011110392,-0.0852208238973497,0.0942781503000015,0.00452866320132588,-0.117445184608722,0.126502511011374,0.930569383771403,-0.00090880144293393,-0.115596910591598,0.11377930770573,0.985159011110392,0.0875569029589101,0.0986286138950676,3.12041232218472,3,0,4-8,0
MST,dg,card-obl,roipw,roi,precision,7,-0.10107671911584,-0.150380591877433,-0.0517728463542473,0.00241276971211538,-0.158356685737843,-0.0687105329810632,-0.114028885881567,-0.174887379774311,-0.0531703919888229,0.0037518622865685,-0.10107671911584,-0.150380591877433,-0.0517728463542473,0.00241276971211538,0,0.074459697454208,10.5874151830525,7,0,4-8,0
MST,dg,rad-tang,roipw,roi,precision,7,-0.020216631533499,-0.066638804577977,0.026205541510979,0.327587444948355,-0.0569477359863679,0.0510333670951796,-0.00688415551984246,-0.0797395548031018,0.0659712437634168,0.824834260471037,-0.020216631533499,-0.066638804577977,0.026205541510979,0.327587444948355,0,0.0807006146223603,30.0231984613539,5,0,4-8,0
